smiles_i,smiles_j,diff
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4ccc(Cl)c(NC(=O)c5cc6c(s5)CCCC6)c4F)cn(C)c3=O)cc2)C1=O,-2.373950958251953
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4ccc(F)c(NC(=O)c5cc6c(s5)CCCC6)c4F)cn(C)c3=O)cc2)C1=O,-3.1336183547973633
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cccc1-c1nc(=Nc2ccc(C(=O)N3CCOCC3)cc2)c2nccn2[nH]1,-1.5773162841796875
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4ccc(Cl)c(NC(=O)c5cc6c(s5)CCCC6)c4)cn(C)c3=O)cc2)C1=O,-1.9503488540649414
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4cccc(NC(=O)c5cc6c(s5)CCCC6)c4Cl)cn(C)c3=O)cc2)C1=O,-2.9575271606445312
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4ccc(F)c(NC(=O)c5cc6c(s5)CCCC6)c4)cn(C)c3=O)cc2)C1=O,-2.3554673194885254
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4cccc(NC(=O)c5cc6c(s5)CCCC6)c4F)cn(C)c3=O)cc2)C1=O,-2.8325891494750977
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CCc1ccc(C(=O)Nc2cccc(-c3cn(C)c(=O)c(=Nc4ccc(C(=O)N5CCOCC5)cc4)[nH]3)c2C)cc1,-1.3834962844848633
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-2.8325891494750977
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)C(c2ccc(N=c3[nH]c(-c4cccc(NC(=O)c5cc6c(s5)CCCC6)c4)cn(C)c3=O)cc2)C1=O,-2.9575271606445312
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.3739509582519531
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(N=C(O)c2cc3n(c2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.4569249153137207
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCn2[nH]c(=Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2C1,-3.045482635498047
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C(C)(C)C)s2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.9575276374816895
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(N=C(O)c2cnc(C(C)(C)C)cn2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.890580654144287
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(N=C(O)c2cnc(C(C)(C)C)nc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.3043150901794434
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ncc(C(C)(C)C)cn2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-2.0367088317871094
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.6942858695983887
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN(C)C(=O)c1ccc(N=c2[nH]c(-c3cccc(N4CCc5cc(C6CC6)ccc5C4=O)c3CO)cn(C)c2=O)cc1,-2.5595874786376953
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)[C@@H](c2ccc(N=c3[nH]c(-c4ccc(F)c(N5Cc6cc(C(C)(C)C)sc6C5=O)c4F)cn(C)c3=O)cc2)C1=O,-2.2080488204956055
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cn1cc(-c2cc(F)cc(N3CCc4c(sc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCOCC3)cn2)c1=O,-3.0367088317871094
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cn(C)c(=O)c(=Nc3ccc(C4C(=O)N(C)CCN4C)cc3)[nH]2)ccc(Cl)c1NC(=O)c1cc2c(s1)CCCC2,-1.7911958694458008
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1ccc(-c2cn(C)c(=O)c(=Nc3ccc(C4C(=O)N(C)CCN4C)cc3)[nH]2)c(Cl)c1NC(=O)c1cc2c(s1)CCCC2,-2.1446142196655273
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCc2cc(N=c3[nH]c(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)ccc2C1,-2.827193260192871
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cn(C)c(=O)c(=Nc3ccc(C4C(=O)N(C)CCN4C)cc3)[nH]2)ccc(F)c1NC(=O)c1cc2c(s1)CCCC2,-2.505229949951172
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1ccc(-c2cn(C)c(=O)c(=Nc3ccc([C@H]4C(=O)N(C)CCN4C)cc3)[nH]2)c(F)c1NC(=O)c1cc2c(s1)CCCC2,-2.9575271606445312
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1ccc(-c2cn(C)c(=O)c(=Nc3ccc([C@@H]4C(=O)N(C)CCN4C)cc3)[nH]2)c(F)c1NC(=O)c1cc2c(s1)CCCC2,-2.9575271606445312
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(C)[C@@H](c2ccc(N=c3[nH]c(-c4ccc(F)c(N5Cc6cc(C(C)(C)C)sc6C5=O)c4)cn(C)c3=O)cc2)C1=O,-2.0599002838134766
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C(C)(C)O)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.5595874786376953
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c(=O)n(C)c2)cccc1N1CNc2cc(N(C)C)ccc2C1=O,-2.393256187438965
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN(C)CCOc1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,-3.4346485137939453
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cn(C)c(=O)c(=Nc3ccc(C4C(O)=NCCN4C)cc3)[nH]2)cccc1N1Cc2cc(C(C)(C)C)sc2C1=O,-1.7579550743103027
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cn(C)c(=O)c(=Nc3ccc(C4NCCN(C)C4=O)cc3)[nH]2)cccc1N1Cc2cc(C(C)(C)C)sc2C1=O,-2.674980640411377
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc([C@H]3C(=O)N(C)CCN3C)cc2)[nH]1,-2.4346485137939453
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C3CCN(C)CC3)cc2)[nH]1,-2.7356786727905273
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc([Si](C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-1.7814359664916992
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(N3CC[C@@H](N(C)C)C3)cc2)[nH]1,-1.9575276374816895
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C3(C)CC3)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-2.2585573196411133
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,-1.583390235900879
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,-1.9227652549743652
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1ccc(-c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3nc[nH]c3n2)cc1NC(=O)c1ccc(C(C)(C)C)cc1,-2.3207054138183594
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cn1cnc2c(Nc3ccc(C(=O)N4CCOCC4)cc3)nc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3)nc21,-1.9096040725708008
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CC(c2ccc(N=c3[nH]c(-c4cc(F)cc(N5CCc6c(sc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2)C1,-3.0114030838012695
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)C1,-3.217164993286133
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCCC1c1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,-3.4134597778320312
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c(=O)n(C)c2)cccc1N1CNc2cc(C(C)(C)O)ccc2C1=O,-2.4804062843322754
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,-3.7356786727905273
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-3.456925392150879
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CC(C)N(C)Cc1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,-3.20419979095459
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN(C)CCOc1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,-3.2585573196411133
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1ccc(-c2cn(C)c(=O)c(=Nc3ccc(C4C(=O)N(C)CCN4C)cc3)[nH]2)c(C)c1NC(=O)c1cc2c(s1)CCCC2,-2.4346485137939453
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN(C)CCN(C)c1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,-3.20419979095459
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,C=CC(O)=Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(F)(F)F)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,-1.8548650741577148
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cn1cc(-c2cccc(N3CCc4cc(C5(F)CC5)ccc4C3=O)c2CO)[nH]c(=Nc2ccc(C(=O)N3CCOCC3)cc2)c1=O,-2.7356786727905273
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,C=CC(O)=Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,-1.6787738800048828
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cn1cnc2c(Nc3ccc(C(=O)N4CCOCC4)cc3)nc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3)cc21,-1.5595874786376953
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cn(C)c(=O)c(=Nc3ccc(C(=O)N4CCOCC4)cc3)[nH]2)cccc1N1Cc2cc(C(C)(C)C)ccc2C1=O,-2.174577236175537
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2ncn(C)c2n1,-2.155895233154297
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCCC1c1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,-3.5895509719848633
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,-3.155895233154297
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(N=c3[nH]c(-c4cc(F)cc(N5CCc6c(sc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)cc2)CC1,-3.0196752548217773
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cc2)c(=O)n(C)c1,-2.413459300994873
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(N=c3[nH]c(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)cc2)CC1,-3.1336183547973633
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CCN1CCN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,-3.1336183547973633
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CCC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cn(C)c(=O)c(=Nc4ccc(C(=O)N5CCOCC5)cc4)[nH]3)c2C)cc1,-2.1336188316345215
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN(C)CCN(C)c1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,-3.1336183547973633
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cn1cc(-c2cccc(N3CCc4cc(C5CC5)ccc4C3=O)c2CO)[nH]c(=Nc2ccc(C(=O)N3CCC(O)CC3)cc2)c1=O,-2.7356786727905273
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,C=CC(O)=Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(CC)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,-1.413459300994873
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,C=CC(O)=Nc1cc(Nc2cc(-c3cccc(NC(=O)c4cc5c(s4)CCCC5)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,-2.505229949951172
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cn1cc(-c2cc(F)cc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccc3c(n2)CCN(C2COC2)C3)c1=O,-3.112429618835449
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,-3.393256187438965
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(N=c3[nH]c(-c4cc(F)cc(N5CCc6c(sc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2)CC1,-3.3207054138183594
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,Cc1c(-c2cn(C)c(=O)c(=Nc3ccc(C4C(=O)N(C)CCN4C)cc3)[nH]2)cccc1N1Cc2cc(C(C)(C)C)ccc2C1=O,-2.267331123352051
Cc1c(N)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,CN1CCC(c2ccc(N=c3[nH]c(-c4cc(F)cc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2)CC1,-2.5315585136413574
