canonical_smiles,pchembl_value
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,6.13
C=CC(O)=Nc1cc(-c2c[nH]c3nccc-3c2)ccc1F,6.13
CC#CC(O)=Nc1cccc(-c2c[nH]c3nccc-3c2)n1,6.13
C#CC(O)=Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,6.13
N=C(O)c1nnc2c(-c3ccc4c[nH]nc4c3)cccc2c1N,4.92
COc1ccc2c(c1)C(=O)/C(=C/c1ccc(O)c(O)c1)O2,5.3
C=CC(O)=Nc1cc(-c2cnc3n[nH]c(C)c3c2)ccc1Cl,6.13
Fc1cnc(Nc2ccccc2)[nH]c1=Nc1ccccc1,6.6
C=CC(O)=Nc1cccc(-c2cnc3c(c2)CC(O)=N3)c1,5.12
Cc1c[nH]c2ncc(-c3cccc(N=C(O)CF)c3)cc12,6.13
COc1ccc2c(c1)c(-c1cc3ncc[nH]c-3n1)cn2C,5.3
CNc1cccc(-c2nc(=NCc3c(F)cccc3Cl)[nH][nH]2)c1,6.57
COc1ccc(-c2nc(=NCc3c(F)cccc3Cl)[nH][nH]2)cc1N,6.48
O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,6.4
Cc1ccnc2[nH]c3cc(C(C)C)ccc3c(=O)c12,5.3
CN=c1[nH]c2c(nc(-c3ccccc3)n2C)c2c1ncn2C,4.85
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,5.5
C=CC(=O)N1CCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.69
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,7.2
CC(O)=N[C@@H]1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,5.22
CC1CCCC(N=c2[nH]c(=Nc3cnn(C)c3)[nH]c3[nH]cnc23)C1,4.39
C#CC(O)=Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,6.13
CC#CC(O)=Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,6.13
CC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,6.13
CC#CC(O)=Nc1cc(-c2c[nH]c3nccc-3c2)ccc1F,6.13
C#CC(O)=Nc1cc(-c2cnc3[nH]cc(C)c3c2)ccc1F,6.13
C=CC(O)=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.23
CCC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,6.13
N=C(O)c1nnc2c(-c3ccc4cc[nH]c4c3)cccc2c1N,3.07
O=C(O)c1ccccc1N=c1ccnc(Nc2ccc([N+](=O)[O-])cc2)[nH]1,6.0
CCC#CC(O)=Nc1cccc(-c2c[nH]c3nccc-3c2)n1,6.13
CC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,6.13
O=C(O)c1ccccc1N=c1ccnc(Nc2cccc(O)c2)[nH]1,6.6
Cc1cc2n[nH]cc2cc1-c1cccc2c(N)c(C(=N)O)nnc12,8.7
Cc1cc2c[nH]nc2cc1-c1cccc2c(N)c(C(=N)O)nnc12,7.05
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(C)c3c2)c1,6.13
COc1ccc(-c2nc(=NCc3c(F)cccc3Cl)[nH][nH]2)cc1OC,6.82
Nc1n[nH]c2cncc(-c3ccc(C(=O)N4CCCC4)cc3)c12,4.39
Nc1ncnc2c1c(-c1c[nH]c3nccc-3c1)nn2C1CCCC1,5.8
CN(C)C/C=C/C(=O)N(C)c1ccc2nc(Cl)c3cncn3c2c1,5.37
Nc1[nH]nc2cncc(-c3ccc(OC4CCCC4)cc3)c12,5.02
CC(C)Oc1cc(N=c2[nH]c(NC(C)c3ccc(F)cn3)ncc2Cl)[nH]n1,6.0
CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1,5.5
C=CC(=O)N1CCCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.74
CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,5.3
CC(C)S(=O)(=O)N[C@@H]1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,5.24
CCC#CC(O)=Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,6.13
N=c1ncnc(Nc2cc(CN=C(O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)[nH]1,6.1
COc1cc2c(cc1F)C(c1ccccc1Cl)=NC1=C(C)NNC1=N2,6.7
CCC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,6.13
CCC#CC(O)=Nc1cc(-c2c[nH]c3nccc-3c2)ccc1F,6.13
COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,5.9
O=C(O)c1ccccc1N=c1ccnc(Nc2ccc3n[nH]cc3c2)[nH]1,6.3
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,6.8
C=CC(O)=Nc1cccc(-c2nc(=NCc3c(F)cccc3Cl)[nH][nH]2)c1,8.41
CNc1cc2c(cc1F)nc(Oc1ccccc1C)c1cncn12,6.17
CNc1ccc2nc(Oc3ccc(F)cc3C)c3cncn3c2c1,5.91
CC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(C)c3c2)c1,6.13
CN=C(O)C=Cc1c[nH]c(=N)c2c(-c3ccc4c(c3)OCO4)csc12,6.9
O=S(=O)(O)c1ccc(NCc2ccc3c(c2)OCO3)c2c(O)cccc12,6.3
CNc1ccc2nc(Nc3cc(F)ccc3C)c3cncn3c2c1,7.14
CNc1cc2c(cc1F)[nH]c(=Nc1ccccc1C)c1cncn12,7.4
CCC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,6.13
CCOc1cc(/C=C2\Oc3ccc(OC)cc3C2=O)ccc1O,5.3
Cc1ccc(O)cc1N=c1ccnc(Nc2cccc(C(=N)O)c2)[nH]1,8.05
Cc1ccc2n[nH]cc2c1N=c1ccnc(Nc2cccc(S(N)(=O)=O)c2)[nH]1,7.16
O=C(O)c1c2c(nc3ccccc13)C(=C1CCCC1)CC2,6.2
Cc1[nH]nc2ncc(-c3ccc(Cl)c(N=C(O)/C=C/N(C)C)c3)cc12,6.13
Cc1[nH]c(C=C2C(O)=Nc3ccccc32)c(C)c1CCC(=O)O,6.1
CC/C=C/C(O)=Nc1cccc(-c2cnc3n[nH]c(C)c3c2)c1,6.13
CN=c1[nH]c2sc(-c3cccc(CN=C(C)O)c3)nc2c2c1ncn2C,4.77
CCCNC(=O)c1ccc(Nc2nc3[nH]ccc3c(=NCC(F)(F)F)[nH]2)cc1,5.4
C=CC(O)=N[C@H]1CCN(c2ncc(C(=N)O)c(Nc3ccc(F)cc3)n2)C1,8.1
Cc1[nH]nc2ncc(-c3cccc(N=C(O)/C=C/N(C)C)c3)cc12,6.13
OC(=NC1CCCC(Nc2ncnc3[nH]cnc23)C1)c1ccccc1,7.34
CCN(C(C)=O)c1ccc(Nc2nc3[nH]cnc3c(=NC3CC3)[nH]2)cc1,6.8
C=CC(=O)N1CCCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.32
C=CC(=O)N1CCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.9
Cc1cccc(N=c2[nH]c(NC3CCCCC3N)cnc2C(N)=O)c1,5.6
COc1cccc(-c2c[nH]c(=Nc3ccccc3Cl)c(Cl)c2C#N)c1,6.64
C=CC(O)=Nc1cccc(-c2nc(Cl)ncc2Nc2cccc(F)c2)c1,6.08
C#CC1(C(O)=Nc2cccc(-c3cnc4[nH]cc(Cl)c4c3)c2)CC1,6.13
C=CC(O)=Nc1cccc(-c2nc(Cl)ncc2Nc2ccccc2)c1,5.74
CCC#CC(O)=Nc1cc(-c2cnc3[nH]cc(C)c3c2)ccc1F,6.13
CN=C(O)C=Cc1c[nH]c(=N)c2c(-c3ccc4sc(C)nc4c3)csc12,6.2
CCC#CC(O)=Nc1cccc(-c2cnc3[nH]cc(C)c3c2)c1,6.13
C=CC(O)=Nc1cccc(-c2ccc(C(=N)O)c3[nH]ccc23)c1C,8.100000000000001
COc1cccc(-c2cnc(Nc3ccccc3)c3[nH][nH]c(=N)c23)c1,6.54
COc1ccc(C=NNc2ncnc3c2[nH]c2ccccc23)cc1OC,6.5
Cc1ccc2n[nH]cc2c1N=c1ccnc(Nc2cccc(C(=N)O)c2)[nH]1,7.01
CC1(C)OCC(O)=Nc2cc(N=c3[nH]c(=NCC(F)(F)F)c4occc4[nH]3)ccc21,5.3
c1ccc(CN=c2nc(N=c3cc(C4CC4)[nH][nH]3)c3sccc3[nH]2)cc1,6.2
CN(C)C/C=C/C(O)=Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.12
C=CS(=O)(=O)Nc1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1,9.149999999999999
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC(N)C2,5.54
C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Cl)cc4)nn32)C1,7.14
CC(C)Oc1cc(-n2cnc3ccc(=N[C@@H](C)c4ccc(F)cn4)[nH]c32)[nH]n1,8.46
Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(=N)O)cc1,6.8
OC(=NCc1cccc(Cl)c1)C1CCCC(Nc2ncnc3[nH]cnc23)C1,4.0
CN=c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,5.6
C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.8
CC(C)(C)OC(O)=N[C@@H]1CCCN(c2nc(C(N)=O)c(Nc3ccccn3)s2)C1,5.92
OC(=Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1c(F)cccc1F,6.9
OC(=Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1cccc(F)c1F,6.6
O=C(N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1,5.16
Nc1ncnc2scc(-c3ccc(NC(O)=Nc4cc(C(F)(F)F)ccc4F)cc3)c12,6.2
Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,6.1
Nc1ncnc2c1c(-c1cc(O)c(F)c(F)c1)nn2C1Cc2ccccc2C1,7.57
CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,5.6
Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCc2ccccc21,6.91
Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1Cc2ccccc2C1,7.92
Nc1ncnc2c1c(-c1cc(O)cc(Cl)c1)nn2C1Cc2ccccc2C1,6.85
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1Cc2ccccc2C1,7.85
O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1,5.6
Cc1ccc(N=C(O)c2cccc(C(F)(F)F)c2)cc1C(O)=Nc1cnc(=N)[nH]c1,5.47
Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCc2ccccc21,6.66
Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1Cc2ccccc2C1,7.17
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1Cc2ccccc2C1,8.15
OC1=NN=Cc2c[nH]c3cc(N=C(O)C4CC4c4ccccc4)cc1c23,6.5
N=c1[nH]c2c(s1)CC(n1nc(-c3cc(F)c4[nH]ccc4c3)c3c(N)ncnc31)CC2,7.66
Cc1cccc(N=C(O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,6.3
COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,6.2
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,6.1
C=CC(O)=Nc1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1,8.74
C=CC(O)=Nc1cccc(-c2ccc(C(=N)O)c3[nH]cc(C)c23)c1C,8.370000000000001
C=CC(O)=Nc1cccc(-c2ccc(C(=N)O)c3[nH]c(C)cc23)c1C,8.48
COc1ccc(-c2cnc(Nc3ccccc3C)c3[nH][nH]c(=N)c23)cc1,6.58
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC21CNC1,6.29
O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,6.0
N=C(O)c1cc(-c2ccccc2)cc2c(C3CCCNC3)c[nH]c12,5.9
C=CS(=O)(=O)N(C)c1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1,8.685
C=CS(=O)(=O)Nc1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1C,8.745
COc1ccc(-c2nn3c(c2C(N)=O)NCCC3c2ccccc2N)cc1,5.82
NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,5.77
C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,7.05
CNS(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,6.9
Cc1c[nH]c2ncc(-c3cccc(N=C(O)/C=C/CN(C)C)c3)cc12,5.12
C=CC(=O)N1C[C@H]2C[C@@H]1CN2c1ccc(C(N)=O)c(Nc2ccc(C)nc2)n1,9.425
NC(=O)c1nc(N2CCC[C@@H](NS(=O)(=O)c3ccccc3)C2)sc1Nc1ccccn1,5.79
Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,6.24
C=CC(=O)N1CCN(c2ncnc(N)c2C(=O)c2ccc(OCC)cc2)CC1,5.88
C=CC(=O)N1CCCC(Cn2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.38
Oc1nc2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,6.2
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cnccc12,6.85
O=S(=O)(Nc1ccccn1)c1ccc(NC=C2C(O)=Nc3ccc4ncsc4c32)cc1,7.1
N=c1[nH][nH]c2nc(-c3cccs3)nc(-c3ccc(Oc4ccccc4)cc3)c12,6.62
CSc1cccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)c1,6.66
COc1ccc(-c2ccc(NC(O)=Nc3cccc(Br)c3)cc2)c2c(N)noc12,6.2
COc1cc(F)cc(-c2nn(C3CCc4ccccc43)c3ncnc(N)c23)c1,6.23
COc1cc(F)cc(-c2nn(C3Cc4ccccc4C3)c3ncnc(N)c23)c1,5.71
Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCc2ccccc2C1,7.07
C=CC(O)=Nc1cccc(-n2cnc3cnc(Nc4ccc(OC)cc4)nc32)c1,7.01
Cc1ccc(-c2nn(C3Cc4ccccc4C3)c3ncnc(N)c23)cc1O,7.37
COc1ccc(-c2nn(C3Cc4ccccc4C3)c3ncnc(N)c23)cc1O,7.08
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CNCC3,6.62
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CCNC3,6.51
COc1ccc(-c2cc3nccn3c(=Nc3ccccc3C(=N)O)[nH]2)cc1OC,6.8
CN(c1ncccc1CN=c1[nH]c(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,5.7
CN1CCN(c2ccc3nc(-c4c(O)nc5cccc(F)c5c4N)[nH]c3c2)CC1,5.7
CCN1c2cc(N)ccc2-c2ccc(N)cc2C1(O)c1ccccc1,5.4
C=CC(=O)N(C)c1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1,8.205
C=CC(O)=Nc1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1C,8.73
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC1(CNC1)C2,5.7
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC21CNC1,6.39
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NC[C@@H]1CNC[C@@H]12,5.09
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,5.11
CCC(O)=Nc1ccc(C)c(C(O)=Nc2cnc(Nc3cccc(N)c3)nc2)c1,5.07
CN(C)CC(O)COc1ccc(Nc2nccc(=Nc3cc(Cl)ccc3Cl)[nH]2)cc1,5.4
C=CS(=O)(=O)N(C)c1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1C,8.77
CNCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,5.72
NCC1CCNc2c(C(N)=O)c(-c3ccc(OCc4ccccc4)cc3)nn21,5.52
C=CC(O)=NCC1CCNc2c(C(=N)O)c(-c3cnn(Cc4ccccc4)c3)nn21,6.19
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(N(C)C)nc3)ncc2S(C)=O)c1,8.83
C=CC(=O)N1CCC(C2CCNc3c(C(=N)O)c(-c4ccccc4)nn32)CC1,6.85
C=CC(O)=NCC1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21,7.03
C=CC(=O)N1CCC[C@@H](Nc2ncnc(N)c2C(=O)c2ccc(OCC)cc2)C1,5.75
Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)[nH][nH]1,6.3
CN1CCC(N=C(O)c2cnc(Nc3cc(Cl)cc(Cl)c3)[nH]c2=N[C@@H]2COC[C@H]2O)CC1,4.52
CC(O)=Nc1cccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)c1,5.33
NC(=O)c1ccc(N2CC[C@H](N)C2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1,5.8
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cc([N+](=O)[O-])ccc12,6.03
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1ccc([N+](=O)[O-])cc12,6.5
N=c1[nH]cc(-c2cn[nH]c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,5.98
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1ccc(N)cc12,7.85
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cc(N)ccc12,7.64
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cccc(N)c12,6.77
N=c1[nH]cc(C=Cc2nc3ccccc3[nH]2)c2scc(-c3ccc(N)cc3)c12,6.0
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3cc(F)c(F)c(Cl)c3)nn21,8.54
O=CN(O)C(CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(O)cc1,5.2
CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12,5.9
Cc1ccc(C)c(N=C(O)c2cc(-c3ccco3)nc3ccccc23)c1,5.4
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(F)c(Br)c3)nn21,8.92
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(Cl)c(Cl)c3)nn21,9.26
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(Cl)c(F)c3)nn21,8.92
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(F)c(Cl)c3)nn21,8.96
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(F)c(F)c3)nn21,8.49
Nc1ncnc2c1c(-c1cc(F)c3c(c1)NCCO3)nn2C1Cc2ccccc2C1,6.98
N=c1[nH]cc(C=CC(O)=NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,8.0
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Cl)cc3)nn21,9.11
C=CC(O)=Nc1ccccc1[C@@H]1CCNc2c(C(N)=O)c(-c3ccc(Cl)cc3)nn21,5.82
C=CC(O)=Nc1ccccc1[C@H]1CCNc2c(C(N)=O)c(-c3ccc(Cl)cc3)nn21,9.19
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3cccc(Cl)c3)nn21,9.02
CCN=c1ncc(N=C(O)c2cc(N=C(O)c3cccc(C(F)(F)F)c3)ccc2C)c[nH]1,5.96
COc1cc(F)cc(-c2nn(C3CCc4ccccc4C3)c3ncnc(N)c23)c1,6.05
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(F)cc3)nn21,8.72
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(=N)O)cn4)c3)ncc2c1,5.43
Nc1ccc2c(c1)CC(n1nc(-c3cc(F)c4c(c3)NCCO4)c3c(N)ncnc31)C2,7.5600000000000005
CC(C)Oc1ccc(-c2nc(-c3ccc(C(=O)O)cc3)cc3[nH][nH]c(=N)c23)cc1,6.54
C=CC(O)=NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,9.49
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3cccc(Cl)c3)c3c(N)ncnc32)C1,7.74
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1,8.09
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccccc3)nn21,8.33
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CCNCC3,6.75
NC(=O)c1c(-c2ccc(OCc3ccccc3)cc2)nn2c3c([nH]c12)CCNC3,5.3
C=CC(O)=NC1CNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn2C1,7.5
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NC(=O)C21CCNCC1,5.51
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCCOC)cc3)ncc2F)c1,8.786666666666667
C=CC(O)=Nc1cccc(N=c2[nH]c(N(C)c3ccc(OCCO)cc3)ncc2F)c1,7.0
COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,5.9
C=CC(=O)N1CCC[C@@H](n2nc(C#CCc3ccccc3)c3c(N)ncnc32)C1,6.99
Cc1ccc(N=C(O)C2CC2)cc1C(O)=Nc1cnc(Nc2cccc(N)c2)nc1,5.31
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccccc3)c3c(N)ncnc32)C1,8.1
C=CC(=O)N1CCC[C@@H](n2nc(C#CCSc3ccccc3)c3c(N)ncnc32)C1,7.96
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5n[nH]cc5c4)n3)cc2)CC1,6.4
COc1cc(Nc2ncc(F)c(N=c3ccc4c([nH]3)N=C(O)C(C)(C)O4)n2)cc(OC)c1OC,6.46
C=CC(=O)N(C)c1cccc(-c2ccc(C(=N)O)c3[nH]c(C)c(C)c23)c1C,8.22
Cc1ccccc1Nc1ncc(-c2cccc(OC(C)C)c2)c2c(=N)[nH][nH]c12,6.62
