smiles_i,smiles_j,diff
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCn4ccnn4)c(OC)cc23)c(Cl)cc1Cl,-2.0222768783569336
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCn4nccn4)c(OC)cc23)c(Cl)cc1Cl,-1.3325471878051758
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COCCOc1cc2[nH]cc(C#N)c(=Nc3cc(OC)c(Cl)cc3Cl)c2cc1OCCOC,-1.853872299194336
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COCCOc1cc2[nH]cc(C#N)c(=Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,-1.1549019813537598
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4cccnc4)ccc23)c(Cl)cc1Cl,-1.12493896484375
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccccn4)ccc23)c(Cl)cc1Cl,-1.0222764015197754
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccncc4)ccc23)c(Cl)cc1Cl,-1.3053951263427734
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4cc[n+]([O-])cc4)ccc23)c(Cl)cc1Cl,-1.677781105041504
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4cnccn4)c(OC)cc23)c(Cl)cc1Cl,-1.301030158996582
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1ccc(Cl)c(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccncc4)ccc23)c1,-1.096909999847412
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCn4ccnc4)c(OC)cc23)c(Cl)cc1Cl,-1.978811264038086
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#CCCN(C)C)c(OC)cc23)c(Cl)cc1Cl,-1.6108341217041016
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2cc1OCCCN1CCOCC1,-1.7212467193603516
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,-1.9393024444580078
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#Cc4cccnc4)c(OC)cc23)c(Cl)cc1Cl,-1.221848964691162
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCOc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccncc4)ccc23)c(Cl)cc1Cl,1.1903314590454102
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccncc4)c(OC)cc23)c(Cl)cc1Cl,-1.677781105041504
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4cccnc4)c(OC)cc23)c(Cl)cc1Cl,-1.3767509460449219
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4cc[n+]([O-])cc4)c(OC)cc23)c(Cl)cc1Cl,-2.522878646850586
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1ccc(Cl)c(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccncc4)c(OC)cc23)c1,-1.628931999206543
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4coc(CN(C)C)c4)c(OC)cc23)c(Cl)cc1Cl,-2.425969123840332
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCOCC4)c(OC)cc23)c(Br)cc1Cl,-2.323306083679199
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-1.4559316635131836
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCC4CCCN(C)C4)c(OC)cc23)c(Cl)cc1Cl,-1.346787452697754
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2cc1OCCCN1CCC(O)CC1,-1.7569618225097656
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,-2.3979406356811523
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2cc1OCCCN1CCN(C)CC1,-1.36151123046875
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCNCC4)c(OC)cc23)c(Cl)cc1Cl,-2.2596378326416016
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1ccc(Cl)c(N=c2c(C#N)c[nH]c3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,-1.221848964691162
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1ccc(Cl)c(N=c2c(C#N)c[nH]c3cc(OCCCN4CCOCC4)c(OC)cc23)c1,-2.0969104766845703
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#CCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,-1.688246726989746
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2cc1C#CCCN1CCN(C)CC1,-1.36151123046875
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-1.2596373558044434
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#CCCN4CCNCC4)c(OC)cc23)c(Cl)cc1Cl,-1.5686359405517578
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-1.4145393371582031
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCCCC4)c(OC)cc23)c(Cl)cc1Cl,-2.221848487854004
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,-2.187087059020996
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCC(O)CC4)c(OC)cc23)c(Cl)cc1Cl,-2.4948501586914062
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-2.221848487854004
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCOCC4)c(OC)cc23)c(Cl)cc1C,-2.2596378326416016
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCOCC4)c(OC)cc23)c(C)cc1Cl,-2.221848487854004
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN(C)CCN(C)C)c(OC)cc23)c(Cl)cc1Cl,-1.9393024444580078
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4cncc(CN5CCOCC5)c4)ccc23)c(Cl)cc1Cl,1.146127700805664
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCC(O)CC5)s4)ccc23)c(Cl)cc1Cl,-2.0
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4csc(CN5CCC(O)CC5)c4)ccc23)c(Cl)cc1Cl,-2.154902458190918
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCCCC5)s4)ccc23)c(Cl)cc1Cl,-1.677781105041504
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4coc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl,-1.8696660995483398
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCN(C)CC5)o4)ccc23)c(Cl)cc1Cl,-1.425969123840332
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4csc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl,-1.7212467193603516
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCN(C)CC5)s4)ccc23)c(Cl)cc1Cl,-1.7212467193603516
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#CCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-1.709965705871582
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-1.8696660995483398
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,-1.903090476989746
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-2.154902458190918
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCN1CCN(CCCOc2cc3[nH]cc(C#N)c(=Nc4cc(OC)c(Cl)cc4Cl)c3cc2OC)CC1,-2.414539337158203
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCNCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,-1.823908805847168
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCN(CCO)CC4)c(OC)cc23)c(Cl)cc1Cl,-2.4202165603637695
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCC4CCN(C)CC4)c(OC)cc23)c(C)cc1C,-1.187087059020996
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4CCOCC4)c(OC)cc23)c(C)cc1C,-2.0705814361572266
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(C#Cc4ncccc4CN(C)C)c(OC)cc23)c(Cl)cc1Cl,1.130333423614502
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccccc4CN4CCOCC4)ccc23)c(Cl)cc1Cl,1.3010296821594238
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,-1.7825164794921875
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OC)c(OCCN5CCOCC5)cc4cc23)c(Cl)cc1Cl,-2.045757293701172
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,-2.638272285461426
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3ccc(-c4ccc(CN5CCN(C)CC5)cn4)cc23)c(Cl)cc1Cl,1.1613678932189941
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1F,-2.6197891235351562
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,-2.408935546875
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCN(C)CC5)o4)c(OC)cc23)c(Cl)cc1Cl,-1.187087059020996
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCOc1cc2c(=Nc3cc(OC)c(Cl)cc3Cl)c(C#N)c[nH]c2cc1C#CCCN1CCN(C)CC1,-1.688246726989746
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OCCCN4C[C@H](C)N(C)[C@H](C)C4)c(OC)cc23)c(Cl)cc1Cl,-2.154902458190918
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCCN1CCN(CCCOc2cc3[nH]cc(C#N)c(=Nc4cc(OC)c(Cl)cc4Cl)c3cc2OC)CC1,-2.2596378326416016
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc2c(=Nc3cc(OC)c(OC)c(OC)c3)c(C#N)c[nH]c2cc1OCCCN1CCN(C)CC1,-1.5934600830078125
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CCN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,-1.1549019813537598
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCOCC5)cc4)c(OC)cc23)c(Cl)cc1Cl,-1.12493896484375
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4cccc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl,-1.1549019813537598
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCN(C)CC5)cc4)ccc23)c(Cl)cc1Cl,-1.602060317993164
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OC)c(OCCN5CCC(O)CC5)cc4cc23)c(Cl)cc1Cl,-1.978811264038086
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCC(O)CC5)c(OC)cc4cc23)c(Cl)cc1Cl,-2.443697929382324
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OC)c(OCCN5CCN(C)CC5)cc4cc23)c(Cl)cc1Cl,-2.2596378326416016
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCN(C)CC5)c(OC)cc4cc23)c(Cl)cc1Cl,-2.838632583618164
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OC)c(OCCN5CCOCC5)cc4cc23)c(Cl)cc1C,-1.903090476989746
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1C,-2.7825164794921875
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OC)c(OCCN5CCOCC5)cc4cc23)c(C)cc1Cl,-1.978811264038086
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(C)cc1Cl,-3.12493896484375
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CCN5CCOCC5)cc4)c(OC)cc23)c(Cl)cc1Cl,-1.2596373558044434
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCN1CCN(Cc2ccc(-c3ccc4c(=Nc5cc(OC)c(Cl)cc5Cl)c(C#N)c[nH]c4c3)cc2)CC1,-1.823908805847168
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4ccc(CN5CCN(CCO)CC5)cc4)ccc23)c(Cl)cc1Cl,-1.628931999206543
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCC(O)CC5)c(OC)cc4cc23)c(Cl)cc1C,-2.560667037963867
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OC)c(OCCN5CCN(C)CC5)cc4cc23)c(C)cc1Cl,-2.12493896484375
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc4cc(OCCN5CCN(C)CC5)c(OC)cc4cc23)c(C)cc1Cl,-2.80966854095459
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,N#Cc1c[nH]c2cc(OCCCN3CCOCC3)c(OCCCN3CCOCC3)cc2c1=Nc1ccc(Cl)cc1Cl,-1.0222764015197754
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/c4ccc(-c5ccccc5)cc4)ccc23)c(Cl)cc1Cl,1.0606975555419922
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCN1CCN(CCc2ccc(-c3ccc4c(=Nc5cc(OC)c(Cl)cc5Cl)c(C#N)c[nH]c4c3)cc2)CC1,-1.732828140258789
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,CCN1CCN(Cc2ccc(-c3cc4[nH]cc(C#N)c(=Nc5cc(OC)c(Cl)cc5Cl)c4cc3OC)cc2)CC1,-1.4559316635131836
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(-c4coc(CN5CCN(c6ccccc6)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,-1.7447280883789062
COc1ccc2c(=Nc3ccc(Cl)cc3Cl)c(C#N)c[nH]c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(/C=C/CCCCCCCCCN4CCOCC4)c(OC)cc23)c(Cl)cc1Cl,1.2041196823120117
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1ccc(Cl)c(N=c2c(C#N)c[nH]c3cc4[nH]cnc4cc23)c1,-1.0280284881591797
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1cc2[nH]cc(C#N)c(=Nc3ccc(Br)cc3Cl)c2cc1OC,-1.3290586471557617
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1cc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Br)c2cc1OC,-1.5051498413085938
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1cc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3I)c2cc1OC,-1.7127580642700195
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OC)c(OC)cc23)c(Br)cc1Cl,-2.0280284881591797
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OC)c(OC)cc23)c(Cl)cc1Cl,-1.0280284881591797
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1ccc(Cl)c(N=c2c(C#N)c[nH]c3cc(OC)c(OC)cc23)c1,-1.5051498413085938
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2cc1OCC,-1.463757038116455
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COCCOc1cc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2cc1OC,-1.8330516815185547
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COc1cc(N=c2c(C#N)c[nH]c3cc(OC)c(OC)cc23)c(Cl)cc1C,-2.042752265930176
COc1ccc2[nH]cc(C#N)c(=Nc3ccc(Cl)cc3Cl)c2c1,COCCOc1cc2[nH]cc(C#N)c(=Nc3cc(OC)c(Cl)cc3Cl)c2cc1OC,-2.3290586471557617
